code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd,dist_coche_min,dist_trns_pub_min,dist_andnd_min
28044781,"CP INF-PRI ""C.R.A. DE LOZOYUELA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de madrid 32, 28752, Lozoyuela-Navas-Sieteiglesias. ",918694002,918694167,http://www.educa.madrid.org/cra.lozoyuela,cra.lozoyuela@educa.madrid.org,Jornada partida,Lozoyuela-Navas-Sieteiglesias,InfII - Pri,42 min,5 h y 42,16 h,42,342,0
28022864,"CP INF-PRI ""VIRGEN DE LA PEÑA SACRA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de segovia 9, 28410, Manzanares el Real. ",918530566/918539477,918530566,http://www.educa.madrid.org/cp.penasacra.manzanares,cp.penasacra.manzanares@educa.madrid.org,Jornada continua,Manzanares el Real,InfII - Pri,39 min,4 h y 8,11 h,39,248,0
28022891,"CP INF-PRI-SEC ""VICENTE ALEIXANDRE""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de la constitución 29, 28792, Miraflores de la Sierra. ",918443873/918441947,918445212,http://www.educa.madrid.org/cp.vicentealeixandre.miraflores,cp.vicentealeixandre.miraflores@educa.madrid.org,Jornada continua,Miraflores de la Sierra,InfII - Pri - ESO,44 min,5 h y 55,13 h,44,355,0
28064056,"CP INF-PRI ""ARCO DE LA SIERRA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de santa águeda s/n, 28710, Molar, El. ",918412890/918410077,918412918,http://www.educa.madrid.org/cp.arcodelasierra.elmolar,cp.arcodelasierra.elmolar@educa.madrid.org,Jornada continua,"Molar, El",InfII - Pri,31 min,4 h y 40,10 h,31,280,0
28022943,"CP INF-PRI ""NUESTRA SEÑORA DEL REMOLINO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de san isidro 8, 28710, Molar, El. ",918410285/918411229,918410738,http://www.educa.madrid.org/cp.remolino.elmolar,cp.remolino.elmolar@educa.madrid.org,Jornada continua,"Molar, El",InfII - Pri,30 min,4 h y 40,10 h,30,280,0
28045463,"CEPA ""ATALAYAS""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de la macarena 13, 28710, Molar, El. ",918412095,918410728,http://www.educa.madrid.org/cepa.elmolar,cepa.elmolar@educa.madrid.org,Sin tipo de jornada identificada,"Molar, El",PProf - EPA,30 min,4 h y 39,10 h,30,279,0
28071310,"IES ""CORTES DE CADIZ""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle doctores el molar s/n, 28710, Molar, El. ",918412904,918440351,http://www.educa.madrid.org/ies.cortesdecadiz.elmolar,ies.cortesdecadiz.elmolar@educa.madrid.org,Jornada continua,"Molar, El",ESO - Bach - FPB,30 min,4 h y 40,10 h,30,280,0
28044771,"CP INF-PRI ""C.R.A. EL JARAMA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle canal de isabel ii 6, 28189, Patones. ",918432135/639667143,,http://www.educa.madrid.org/cra.eljarama,cra.eljarama@educa.madrid.org,Jornada continua,Patones,InfII - Pri,44 min,6 h y 8,14 h,44,368,0
28058548,"CP INF-PRI ""SAN MIGUEL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle la nevera s/n, 28723, Pedrezuela. ",918434105/918434105,918433833,http://www.educa.madrid.org/cp.sanmiguel.pedrezuela,cp.sanmiguel.pedrezuela@educa.madrid.org,Jornada continua,Pedrezuela,InfII - Pri,36 min,4 h y 44,10 h,36,284,0
28064081,"CP INF-PRI ""SANTA ANA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del polideportivo 6, 28723, Pedrezuela. ",918446541/638662218,,http://www.educa.madrid.org/cp.santaana.pedrezuela,cp.santaana.pedrezuela@educa.madrid.org,Jornada continua,Pedrezuela,InfII - Pri,36 min,4 h y 44,10 h,36,284,0
28024253,"CP INF-PRI ""VIRGEN DE NAVALAZARZA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle extremadura 2, 28750, San Agustín del Guadalix. ",918418643/918435810,918435129,http://www.educa.madrid.org/cp.navalazarza.sanagustin,cp.navalazarza.sanagustin@educa.madrid.org,Jornada continua,San Agustín del Guadalix,InfII - Pri,26 min,1 h y 25,9 h,26,85,0
28046339,"IES ""SAN AGUSTIN DE GUADALIX""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de félix rodríguez de la fuente s/n, 28750, San Agustín del Guadalix. ",918419346/918487120,918419927,http://www.educa.madrid.org/ies.sanagustin.sanagustin,ies.sanagustin.sanagustin@educa.madrid.org,Jornada continua,San Agustín del Guadalix,ESO - Bach - FPB PProf - FPGM - FPGS,26 min,1 h y 31,9 h,26,91,0
28044033,"EEI ""LA COMBA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de aragón 1, 28702, San Sebastián de los Reyes. ",916586846/650342451,,http://www.educa.madrid.org/eei.lacomba.sansebastian,eei.lacomba.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,InfI,20 min,1 h y 17,4 h y 39,20,77,279
28037740,"CP INF-PRI ""ANTONIO BUERO VALLEJO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle vizcaya 28, 28701, San Sebastián de los Reyes. ",916527825,916537253,http://www.educa.madrid.org/cp.buerovallejo.sansebastian,cp.buerovallejo.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,19 min,1 h y 19,4 h y 29,19,79,269
28031521,"CP INF-PRI ""ANTONIO MACHADO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de valencia 5, 28702, San Sebastián de los Reyes. ",916534955,,http://www.educa.madrid.org/cp.machado.sansebastian,cp.machado.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,20 min,1 h y 17,4 h y 37,20,77,277
28039165,"CP INF-PRI ""ENRIQUE TIERNO GALVAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de valencia 1, 28702, San Sebastián de los Reyes. ",916587325,,http://www.educa.madrid.org/cp.tiernogalvan.sansebastian,cp.tiernogalvan.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,InfII - Pri,20 min,1 h y 14,4 h y 33,20,74,273
28024551,"CP INF-PRI ""FRANCISCO CARRILLO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de parroco miguel ruiz felguera 2, 28701, San Sebastián de los Reyes. ",916526847,916239311,http://www.educa.madrid.org/cp.franciscocarrillo.sansebastian,cp.franciscocarrillo.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,InfII - Pri,17 min,1 h y 6,4 h y 21,17,66,261
28038471,"CP INF-PRI ""FUENTE SANTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del real 114, 28703, San Sebastián de los Reyes. ",916511311,916515729,http://www.educa.madrid.org/cp.fuentesanta.sansebastian,cp.fuentesanta.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,InfII - Pri,17 min,1 h y 2,4 h y 27,17,62,267
28035691,"CP INF-PRI ""INFANTAS ELENA Y CRISTINA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida del moscatelar 15, 28703, San Sebastián de los Reyes. ",916543775,916543775,http://www.educa.madrid.org/cp.infantaselenayc.sansebastian,cp.infantaselenayc.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,11 min,53 min,1 h y 34,11,53,94
28031166,"CP INF-PRI ""LEON FELIPE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de valencia 7, 28702, San Sebastián de los Reyes. ",916535520/638792330,916522079,http://www.educa.madrid.org/cp.leonfelipe.sansebastian,cp.leonfelipe.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,InfII - Pri - EDES,20 min,1 h y 16,4 h y 37,20,76,277
28071814,"CP INF-PRI ""MIGUEL DELIBES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"C. de Alonso Zamora Vicente, 28702 San Sebastián de los Reyes, Madrid",916677086,916677460,http://www.educa.madrid.org/cp.migueldelibes.sansebastian,cp.migueldelibes.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,17 min,1 h y 10,4 h y 49,17,70,289
28024617,"CP INF-PRI ""NUESTRA SEÑORA DE VALVANERA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de la sierra 20, 28701, San Sebastián de los Reyes. ",916517150,916238351,http://www.educa.madrid.org/cp.valvanera.sansebastian,cp.valvanera.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,InfII - Pri,17 min,1 h y 10,4 h y 23,17,70,263
28026043,"CP INF-PRI ""PRINCIPE FELIPE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de valdelasfuentes s/n, 28701, San Sebastián de los Reyes. ",916512211/618378814,916512211,http://www.educa.madrid.org/cp.principefelipe.sansebastian,cp.principefelipe.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,18 min,1 h y 47,4 h y 29,18,107,269
28030435,"CP INF-PRI ""SAN SEBASTIAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de valencia 5, 28702, San Sebastián de los Reyes. ",916519284,916513339,http://www.educa.madrid.org/cp.sansebastian.sansebastian,cp.sansebastian.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,20 min,1 h y 17,4 h y 37,20,77,277
28024629,"CP INF-PRI ""SILVIO ABAD""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del dos de mayo 2, 28703, San Sebastián de los Reyes. ",916520221,916546166,http://www.educa.madrid.org/cp.silvioabad.sansebastian,cp.silvioabad.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,InfII - Pri,16 min,58 min,4 h y 14,16,58,254
28076290,"CP INF-PRI ""TEMPRANALES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle bulevar picos de europa 10, 28701, San Sebastián de los Reyes. ",915028761/650635214,915028762,http://www.educa.madrid.org/cp.tempranales.sansebastian,cp.tempranales.sansebastian@educa.madrid.org,Sin tipo de jornada identificada,San Sebastián de los Reyes,InfII - Pri,20 min,1 h y 25,4 h y 43,20,85,283
28064421,"CP INF-PRI ""TERESA DE CALCUTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle clara campoamor 3, 28702, San Sebastián de los Reyes. ",916670474/636349196,916677312,http://www.educa.madrid.org/cp.teresadecalcuta.sansebastian,cp.teresadecalcuta.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,17 min,1 h y 15,4 h y 46,17,75,286
28040881,"CP INF-PRI ""V CENTENARIO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del real 116, 28703, San Sebastián de los Reyes. ",916539270,,http://www.educa.madrid.org/cp.quintocentenario.sansebastian,cp.quintocentenario.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,InfII - Pri,17 min,1 h y 4,4 h y 29,17,64,269
28028076,"CP EE ""VICENTE FERRER""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle emilia pardo bazán 1, 28702, San Sebastián de los Reyes. ",916510025,,http://www.educa.madrid.org/cpee.vicenteferrer.sansebastian,cpee.vicenteferrer.sansebastian@educa.madrid.org,Jornada partida,San Sebastián de los Reyes,EDES,19 min,1 h y 21,4 h y 43,19,81,283
28060968,"CEPA ""SAN SEBASTIAN DE LOS REYES""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Norte,"CEPA San Sebastián de los Reyes, Av. de Baunatal, 18, 28701 San Sebastián de los Reyes, Madrid",916588990/916637864,916637864,http://www.educa.madrid.org/cepa.sansebastian,cepa.sansebastian@educa.madrid.org,Sin tipo de jornada identificada,San Sebastián de los Reyes,FPB - PProf - EPA,19 min,1 h y 21,4 h y 32,19,81,272
28058639,"IES ""ATENEA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"plaza santiago de chuco 1, 28702, San Sebastián de los Reyes. ",916590934,91-6513469,http://www.educa.madrid.org/ies.atenea.sansebastian,ies.atenea.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,ESO - Bach - FPB,19 min,1 h y 18,4 h y 40,19,78,280
28028611,"IES ""GONZALO TORRENTE BALLESTER""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de aragón 12, 28702, San Sebastián de los Reyes. ",916526533/916636051,916522071,http://www.educa.madrid.org/ies.torrenteballest.sansebastian,ies.torrenteballest.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,ESO - Bach,20 min,1 h y 16,4 h y 40,20,76,280
28024642,"IES ""JOAN MIRO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de la isla de la palma 31, 28703, San Sebastián de los Reyes. ",916527002,916548869,http://www.educa.madrid.org/ies.joanmiro.sansebastian,ies.joanmiro.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,ESO - Bach - FPB FPGM - FPGS,20 min,1 h y 22,4 h y 39,20,82,279
28043028,"IES ""JUAN DE MAIRENA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"pasaje la viña 3, 28701, San Sebastián de los Reyes. ",916518199/916518278,916639137,http://www.educa.madrid.org/ies.juandemairena.sansebastian,ies.juandemairena.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,ESO - Bach - PProf FPGM - FPGS,18 min,1 h y 15,4 h y 21,18,75,261
28040799,"IES ""JULIO PALACIOS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida del moscatelar 19, 28703, San Sebastián de los Reyes. ",916524999,916520194,http://www.educa.madrid.org/ies.juliopalacios.sansebastian,ies.juliopalacios.sansebastian@educa.madrid.org,Jornada continua,San Sebastián de los Reyes,ESO - Bach - FPB FPGM,10 min,53 min,1 h y 34,10,53,94
28700601,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA ALCOBENDAS-SAN SEBASTIAN DE LOS REYES""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de rosa luxemburgo s/n, 28700, San Sebastián de los Reyes. ",916541814,916541814,http://www.educa.madrid.org/eoep.at.sansebastian,eoep.at.sansebastian@educa.madrid.org,,San Sebastián de los Reyes,,19 min,1 h y 46,4 h y 36,19,106,276
28701044,"EOEP GENERAL ""EQUIPO GENERAL SAN SEBASTIAN DE LOS REYES""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de ramón y cajal 5, 28703, San Sebastián de los Reyes. ",916636481,916573418,http://www.educa.madrid.org/eoep.sansebastian,eoep.sansebastian@educa.madrid.org,,San Sebastián de los Reyes,,17 min,59 min,4 h y 20,17,59,260
28058551,"CP INF-PRI ""CHOZAS DE LA SIERRA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de las islas s/n, 28791, Soto del Real. ",918479337,918478374,http://www.educa.madrid.org/cp.chozasdelasierra.soto,cp.chozasdelasierra.soto@educa.madrid.org,Jornada partida,Soto del Real,InfII - Pri,35 min,5 h,11 h,35,0,0
28024800,"CP INF-PRI ""VIRGEN DEL ROSARIO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle orden-prado real 1, 28791, Soto del Real. ",918478141,918479353,http://www.educa.madrid.org/cp.rosario.soto,cp.rosario.soto@educa.madrid.org,Jornada continua,Soto del Real,InfII - Pri,33 min,4 h y 49,11 h,33,289,0
28056448,"CEPA.EP ""YUCATAN""",CENTRO PÚBLICO DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS,Público,COMUNIDAD DE MADRID,Madrid-Norte,"Cárcel, P697+CV, 28791 Soto del Real, Madrid",918447735/675327519,918479562,http://www.educa.madrid.org/cepa.yucatan.soto,cepa.yucatan.soto@educa.madrid.org,Sin tipo de jornada identificada,Soto del Real,EPA,30 min,5 h y 2,10 h,30,302,0
28057751,"IES ""SIERRA DE GUADARRAMA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida soto 1, 28791, Soto del Real. ",918479299,918477010,http://www.educa.madrid.org/ies.sierradeguadarrama.soto,ies.sierradeguadarrama.soto@educa.madrid.org,Jornada continua,Soto del Real,ESO - Bach - FPB FPGM,34 min,4 h y 53,11 h,34,293,0
28025130,"CP INF-PRI ""CARDENAL CISNEROS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de fray josé de almonacid 13, 28180, Torrelaguna. ",918430443,918431212,http://www.educa.madrid.org/cp.cardenalcisnero.torrelaguna,cp.cardenalcisnero.torrelaguna@educa.madrid.org,Jornada continua,Torrelaguna,InfII - Pri - EDES,39 min,5 h y 31,12 h,39,331,0
28044896,"CEPA ""SIERRA NORTE""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle doctor manuel hidalgo huerta 2, 28180, Torrelaguna. ",918485515,918485515,http://www.educa.madrid.org/cepa.torrelaguna,cepa.torrelaguna@educa.madrid.org,Sin tipo de jornada identificada,Torrelaguna,PProf - EPA,39 min,5 h y 35,13 h,39,335,0
28025129,"IES ""ALTO JARAMA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle caja ahorros y monte de piedad 13, 28180, Torrelaguna. ",918485654,918430864,http://www.educa.madrid.org/ies.altojarama.torrelaguna,ies.altojarama.torrelaguna@educa.madrid.org,Jornada continua,Torrelaguna,ESO - Bach - FPB FPGM - FPGS,40 min,5 h y 36,13 h,40,336,0
28046996,"EEI ""LA FORESTA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Norte,"sector foresta 15, 28760, Tres Cantos. ",918038201/699585460,918038201,http://www.educa.madrid.org/eei.laforesta.trescantos,eei.laforesta.trescantos@educa.madrid.org,Jornada continua,Tres Cantos,InfI,22 min,1 h y 15,6 h,22,75,0
28044641,"CP INF-PRI ""ALDEBARAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de la salvia 1, 28760, Tres Cantos. ",918043398/651042882,918043535,http://www.educa.madrid.org/cp.aldebaran.trescantos,cp.aldebaran.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfII - Pri,22 min,1 h y 13,6 h,22,73,0
28043387,"CP INF-PRI ""ANTONIO OSUNA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"sector islas 26, 28760, Tres Cantos. ",918038300/638827017,918045289,http://www.educa.madrid.org/cp.antonioosuna.trescantos,cp.antonioosuna.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfI - InfII - Pri EDES,18 min,1 h y 52,6 h,18,112,0
28035391,"CP INF-PRI ""CARMEN HERNANDEZ GUARCH""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"sector descubridores 26, 28760, Tres Cantos. ",911997054/618749629,,http://www.educa.madrid.org/cp.carmenhernandezguarch.trescantos,cp.carmenhernandezguarch.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfII - Pri,21 min,1 h y 18,6 h,21,78,0
28050367,"CP INF-PRI ""CARMEN IGLESIAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de los labradores 13, 28760, Tres Cantos. ",918034186,918034237,http://www.educa.madrid.org/cp.carmeniglesias.trescantos,cp.carmeniglesias.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfII - Pri,21 min,1 h y 13,6 h,21,73,0
28042826,"CP INF-PRI ""CIUDAD DE COLUMBIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"sector pueblos 19, 28760, Tres Cantos. ",918032800,918040934,http://www.educa.madrid.org/cp.ciudaddecolumbia.trescantos,cp.ciudaddecolumbia.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfII - Pri,20 min,1 h y 17,6 h,20,77,0
28045074,"CP INF-PRI ""CIUDAD DE NEJAPA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de los labradores 26, 28760, Tres Cantos. ",918033835,918035367,http://www.educa.madrid.org/cp.ciudaddenejapa.trescantos,cp.ciudaddenejapa.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfI - InfII - Pri EDES,21 min,1 h y 9,6 h,21,69,0
28033680,"CP INF-PRI ""GABRIEL GARCIA MARQUEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"sector músicos 11, 28760, Tres Cantos. ",918037421,918030996,http://www.educa.madrid.org/cp.garciamarquez.trescantos,cp.garciamarquez.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfII - Pri,19 min,1 h y 13,6 h,19,73,0
28038136,"CP INF-PRI ""MIGUEL DE CERVANTES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida literatos 11, 28760, Tres Cantos. ",918036188,918041577,http://www.educa.madrid.org/cp.cervantes.trescantos,cp.cervantes.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfII - Pri,21 min,1 h y 14,6 h,21,74,0
28039384,"CP INF-PRI ""TIERNO GALVAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"sector embarcaciones 34, 28760, Tres Cantos. ",918032957/660669798,918032957,http://www.educa.madrid.org/cp.tiernogalvan.trescantos,cp.tiernogalvan.trescantos@educa.madrid.org,Jornada partida,Tres Cantos,InfII - Pri,21 min,1 h y 5,6 h,21,65,0
28001678,"IES ""JORGE MANRIQUE""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del mar adriático 2, 28760, Tres Cantos. ",918040964,918046515,http://www.educa.madrid.org/ies.jorgemanrique.trescantos,ies.jorgemanrique.trescantos@educa.madrid.org,Jornada continua,Tres Cantos,ESO - Bach,19 min,1 h y 51,6 h,19,111,0
28035317,"IES ""JOSE LUIS SAMPEDRO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de la vega s/n, 28760, Tres Cantos. ",918031142/918049023,918034126,http://www.educa.madrid.org/ies.sampedro.trescantos,ies.sampedro.trescantos@educa.madrid.org,Jornada continua,Tres Cantos,ESO - Bach - FPB PProf - FPGM - FPGS,21 min,1 h y 25,6 h,21,85,0
28042103,"IES ""PINTOR ANTONIO LOPEZ""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del orégano 1, 28760, Tres Cantos. ",918039102/918039927,918030328,http://www.educa.madrid.org/ies.antoniolopez.trescantos,ies.antoniolopez.trescantos@educa.madrid.org,Jornada continua,Tres Cantos,ESO - Bach - FPB FPGM - FPGS,21 min,1 h y 11,6 h,21,71,0
28700623,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA COLMENAR VIEJO-TRES CANTOS""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del viento 4, 28760, Tres Cantos. ",912938199,912938198,http://www.educa.madrid.org/eoep.at.colmenarviejo,eoep.at.colmenarviejo@educa.madrid.org,,Tres Cantos,,19 min,1 h y 5,6 h,19,65,0
28025403,"CP INF-PRI-SEC ""JESUS ARAMBURU""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del jarama 10, 28150, Valdetorres de Jarama. ",918472060/690758308,,http://www.educa.madrid.org/cp.jesusaramburu.valdetorres,cp.jesusaramburu.valdetorres@educa.madrid.org,Jornada continua,Valdetorres de Jarama,InfII - Pri - ESO,31 min,5 h y 43,9 h,31,343,0
28077841,"CP INF-PRI ""EL VELLON""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle jockey florentino gonzález 2, 28722, Vellón, El. ",918413475/619058576,,http://www.educa.madrid.org/cp.elvellon,cp.elvellon@educa.madrid.org,Jornada continua,"Vellón, El",InfII - Pri,32 min,5 h y 15,11 h,32,315,0
